7.530129e+01,8.163603e+01,8.985527e+01,9.513358e+01,1.090851e+02,1.181456e+02,1.299326e+02,1.330616e+02,1.483530e+02,1.437257e+02,1.466779e+02,1.494003e+02,9.692891e+01,1.372035e+02,4.075754e+01,7.014293e+01,4.123889e+01,3.957593e+01,1.472769e+01,1.719619e+01,-1.578807e+01,2.402072e+00,-6.045321e+00,2.566240e+00,4.217640e+01,3.631923e+01,1.202063e+02,8.148296e+01,1.268732e+02,1.205861e+02,1.117761e+02,1.019702e+02,
7.666520e+01,7.441319e+01,9.475755e+01,9.690444e+01,1.047070e+02,1.103803e+02,1.230525e+02,1.286310e+02,1.444304e+02,1.338785e+02,1.462832e+02,1.393464e+02,1.448886e+02,9.582193e+01,9.353964e+01,4.624604e+01,3.731841e+01,2.058009e+01,3.769130e+01,1.557826e+01,2.159471e+01,-1.052256e+01,1.762715e+01,9.816647e+00,3.548731e+01,3.823961e+01,5.098708e+01,1.135784e+02,1.148811e+02,1.137359e+02,1.046917e+02,1.079785e+02,
6.809489e+01,7.624111e+01,9.365412e+01,9.422382e+01,1.062338e+02,1.052083e+02,1.257904e+02,1.296629e+02,1.428726e+02,1.367437e+02,1.390934e+02,1.525016e+02,1.314089e+02,1.440803e+02,3.953308e+01,7.975526e+01,3.525991e+01,4.354244e+01,2.458963e+01,3.209906e+01,4.127698e+00,3.765197e+01,1.375948e+01,3.571769e+01,2.805334e+01,3.535092e+01,9.525230e+01,6.191093e+01,1.109236e+02,1.069282e+02,1.101804e+02,1.084024e+02,
4.702897e+01,5.308212e+01,6.261543e+01,6.395508e+01,6.809402e+01,8.451397e+01,1.018082e+02,1.095803e+02,1.135084e+02,1.059519e+02,1.248982e+02,1.253383e+02,1.266459e+02,1.015445e+02,1.043585e+02,2.451203e+01,4.479728e+01,1.340840e+01,1.502628e+01,1.916985e+01,2.130348e+01,8.188104e+00,1.966047e+01,1.844407e+01,3.284659e+01,2.190814e+01,6.026477e+01,7.146107e+01,9.111198e+01,8.754385e+01,7.838985e+01,8.511222e+01,
6.228909e+01,6.993414e+01,6.693700e+01,6.332228e+01,9.778925e+01,8.801152e+01,1.148575e+02,1.224988e+02,1.271559e+02,1.440097e+02,1.461740e+02,1.457724e+02,1.409644e+02,1.513718e+02,7.943519e+01,1.146496e+02,3.382880e+01,6.281923e+01,2.865653e+01,4.160312e+01,4.364578e+01,4.667814e+01,4.456879e+01,5.985219e+01,3.989939e+01,7.735175e+01,8.289552e+01,1.061955e+02,1.029111e+02,1.085173e+02,1.071213e+02,1.045285e+02,
4.741346e+01,3.238033e+01,2.513142e+01,4.410581e+01,4.727516e+01,8.769968e+01,1.085993e+02,1.095803e+02,1.269685e+02,1.265483e+02,1.347116e+02,1.407136e+02,1.410799e+02,1.270770e+02,1.414086e+02,7.876772e+01,1.052700e+02,3.900619e+01,4.745017e+01,4.957735e+01,5.467403e+01,4.308327e+01,8.624338e+01,6.268112e+01,1.084251e+02,1.027253e+02,1.205153e+02,1.137765e+02,1.133584e+02,1.103018e+02,9.931255e+01,9.767824e+01,
1.881177e+01,2.000623e+01,1.969803e+01,1.885112e+01,6.913100e+01,5.779722e+01,1.059831e+02,1.067273e+02,1.154453e+02,1.287841e+02,1.417294e+02,1.410623e+02,1.387959e+02,1.538083e+02,1.186023e+02,1.410642e+02,5.110233e+01,9.587982e+01,5.340897e+01,6.697791e+01,6.012342e+01,9.348273e+01,9.161797e+01,1.238051e+02,9.904603e+01,1.275822e+02,1.215033e+02,1.284470e+02,1.079026e+02,1.150850e+02,1.034003e+02,8.934958e+01,
2.030643e+01,-1.912150e+00,-1.025465e+00,2.400491e+01,2.568908e+01,5.690557e+01,7.738174e+01,1.046946e+02,1.114047e+02,1.174168e+02,1.237593e+02,1.292229e+02,1.315937e+02,1.369452e+02,1.538400e+02,1.162093e+02,1.213307e+02,7.099738e+01,9.732660e+01,7.715675e+01,1.110435e+02,1.019733e+02,1.291179e+02,1.161446e+02,1.180953e+02,1.221325e+02,1.209119e+02,1.132930e+02,1.046923e+02,1.033007e+02,8.993331e+01,8.900751e+01,
6.170641e+00,1.521144e+01,7.642363e+00,2.833066e+00,3.872980e+01,3.900910e+01,9.477597e+01,7.938803e+01,1.114455e+02,1.182316e+02,1.207625e+02,1.238540e+02,1.331904e+02,1.429449e+02,1.337182e+02,1.359609e+02,9.252978e+01,1.302581e+02,8.902567e+01,1.253275e+02,1.217493e+02,1.222658e+02,1.299407e+02,1.250467e+02,1.168558e+02,1.191385e+02,1.208117e+02,1.121266e+02,1.074093e+02,9.947462e+01,8.957287e+01,8.029560e+01,
3.314783e+01,1.110851e+01,8.724340e+00,1.269678e+01,2.031105e+01,3.062995e+01,4.615887e+01,8.585908e+01,9.311847e+01,9.798711e+01,1.180507e+02,1.227687e+02,1.188085e+02,1.154452e+02,1.298316e+02,1.211447e+02,1.297754e+02,1.204337e+02,1.319889e+02,1.274380e+02,1.210727e+02,1.267214e+02,1.220775e+02,1.215388e+02,1.168301e+02,1.051313e+02,1.043404e+02,1.043805e+02,9.728371e+01,9.466401e+01,8.529713e+01,8.169545e+01,
1.587603e+01,2.879425e+01,1.566773e+01,1.240953e+01,1.670216e+01,2.064650e+01,6.179784e+01,4.144421e+01,9.674546e+01,1.018956e+02,1.127001e+02,1.159427e+02,1.183025e+02,1.332903e+02,1.241845e+02,1.299234e+02,1.147187e+02,1.327675e+02,1.261298e+02,1.348152e+02,1.197483e+02,1.200881e+02,1.243080e+02,1.286450e+02,1.109102e+02,1.128681e+02,1.029830e+02,1.042930e+02,9.049782e+01,9.374255e+01,8.336839e+01,8.411449e+01,
